num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,false_percentage,ratios
10,0,18995.997050687412,14952.221778251649,0.7871248736433432,0.0,1.0
10,0,18296.882999417296,14049.145404144876,0.7678436488112376,0.0,1.0
10,0,17829.66280469378,13756.225354632163,0.7715359233272063,0.0,1.0
10,0,19190.61825620558,16341.271588006237,0.8515239774894713,0.0,1.0
10,0,19177.468010813154,15253.764313109019,0.7954003262843787,0.0,1.0
10,0.02,0,15823.634810242476,,1.0,1.0
10,0.02,0,13346.772643842349,,1.0,1.0
10,0.02,0,15753.780597947358,,1.0,1.0
10,0.02,0,16284.607166777194,,1.0,1.0
10,0.02,0,16900.916224796816,,1.0,1.0
10,0.02,0,16610.904897228545,,1.0,1.0
10,0.02,0,14471.673605706423,,1.0,1.0
10,0.02,0,16620.462007346476,,1.0,1.0
10,0.02,0,17200.397944176013,,1.0,1.0
10,0.02,0,14454.46059763095,,1.0,1.0
10,0.02,0,16866.606234183502,,1.0,1.0
10,0.02,0,16213.036130662636,,1.0,1.0
10,0.02,0,17364.91499169155,,1.0,1.0
10,0.02,0,17176.553996569834,,1.0,1.0
10,0.02,0,15123.324849661589,,1.0,1.0
10,0.02,0,17214.751756560265,,1.0,1.0
10,0.02,0,15571.22192268163,,1.0,1.0
10,0.02,0,16247.603454856804,,1.0,1.0
10,0.02,0,17136.947671713835,,1.0,1.0
10,0.02,0,17606.11562699409,,1.0,1.0
10,0.05,0,15859.399024021603,,1.0,1.0
10,0.05,0,13419.620170918486,,1.0,1.0
10,0.05,0,15779.192996953143,,1.0,1.0
10,0.05,0,16288.304548176682,,1.0,1.0
10,0.05,0,16660.790534193653,,1.0,1.0
10,0.05,0,16759.24268767571,,1.0,1.0
10,0.05,0,14237.473592318998,,1.0,1.0
10,0.05,0,16385.898621313336,,1.0,1.0
10,0.05,0,18025.184566082924,,1.0,1.0
10,0.05,0,14457.07285032568,,1.0,1.0
10,0.05,0,16847.879444461516,,1.0,1.0
10,0.05,0,16249.47476364484,,1.0,1.0
10,0.05,0,17346.83867384492,,1.0,1.0
10,0.05,0,17163.09253849509,,1.0,1.0
10,0.05,0,15154.727309744248,,1.0,1.0
10,0.05,0,17254.700772998807,,1.0,1.0
10,0.05,0,15586.399237577942,,1.0,1.0
10,0.05,0,16242.874843513788,,1.0,1.0
10,0.05,0,17170.29680192203,,1.0,1.0
10,0.05,0,17435.366883557443,,1.0,1.0
10,0.1,0,15417.92083036704,,1.0,1.0
10,0.1,0,13407.67689836624,,1.0,1.0
10,0.1,0,15913.384601075779,,1.0,1.0
10,0.1,0,16276.825631949425,,1.0,1.0
10,0.1,0,16865.929788592763,,1.0,1.0
10,0.1,0,16888.079077208728,,1.0,1.0
10,0.1,0,14424.803759422615,,1.0,1.0
10,0.1,0,16209.55814206665,,1.0,1.0
10,0.1,0,18165.117429996924,,1.0,1.0
10,0.1,0,14468.811055585265,,1.0,1.0
10,0.1,0,16930.38180289065,,1.0,1.0
10,0.1,0,16038.217157055687,,1.0,1.0
10,0.1,0,17441.56859423117,,1.0,1.0
10,0.1,0,17108.172351373018,,1.0,1.0
10,0.1,0,15174.731901699804,,1.0,1.0
10,0.1,0,17212.62156718996,,1.0,1.0
10,0.1,0,15825.364365338311,,1.0,1.0
10,0.1,0,16298.722511731341,,1.0,1.0
10,0.1,0,17157.684017779426,,1.0,1.0
10,0.1,0,17623.410406175804,,1.0,1.0
10,0.2,0,15898.11023660996,,1.0,1.0
10,0.2,0,13943.784351663668,,1.0,1.0
10,0.2,0,15820.520387110702,,1.0,1.0
10,0.2,0,16558.155456467342,,1.0,1.0
10,0.2,0,16948.394788558155,,1.0,1.0
10,0.2,0,17103.706413862375,,1.0,1.0
10,0.2,0,14791.41228739257,,1.0,1.0
10,0.2,0,17021.38622142346,,1.0,1.0
10,0.2,0,18301.819311284136,,1.0,1.0
10,0.2,0,15267.442924270632,,1.0,1.0
10,0.2,0,16818.382488649073,,1.0,1.0
10,0.2,0,16194.484385713358,,1.0,1.0
10,0.2,0,17784.036393165312,,1.0,1.0
10,0.2,0,17251.99552855583,,1.0,1.0
10,0.2,0,15635.474986980636,,1.0,1.0
10,0.2,0,17720.8850189829,,1.0,1.0
10,0.2,0,16611.09665831617,,1.0,1.0
10,0.2,0,16438.006359366314,,1.0,1.0
10,0.2,0,17255.489884425016,,1.0,1.0
10,0.2,0,17163.203857749737,,1.0,1.0
10,0.3,0,16104.851873158763,,1.0,1.0
10,0.3,0,13899.080101987322,,1.0,1.0
10,0.3,0,16387.88373174122,,1.0,1.0
10,0.3,0,16743.393753701137,,1.0,1.0
10,0.3,0,17041.902642376543,,1.0,1.0
10,0.3,0,17605.436658494546,,1.0,1.0
10,0.3,0,15294.355703929145,,1.0,1.0
10,0.3,0,17475.512733538933,,1.0,1.0
10,0.3,0,18004.81704341646,,1.0,1.0
10,0.3,0,15842.827558312445,,1.0,1.0
10,0.3,0,17638.706457413817,,1.0,1.0
10,0.3,0,16350.051018734894,,1.0,1.0
10,0.3,0,17995.59210295642,,1.0,1.0
10,0.3,0,17150.615055490875,,1.0,1.0
10,0.3,0,15658.594111565284,,1.0,1.0
10,0.3,0,17558.38554276925,,1.0,1.0
10,0.3,0,17085.79593320327,,1.0,1.0
10,0.3,0,16362.646055096431,,1.0,1.0
10,0.3,0,17342.45759081266,,1.0,1.0
10,0.3,0,17907.63800195,,1.0,1.0
10,0.4,0,17167.135037222903,,1.0,1.0
10,0.4,0,13706.716868436637,,1.0,1.0
10,0.4,0,16791.629793265307,,1.0,1.0
10,0.4,0,17391.849169487323,,1.0,1.0
10,0.4,0,17989.448490095816,,1.0,1.0
10,0.4,0,18333.44978685475,,1.0,1.0
10,0.4,0,16486.676663188086,,1.0,1.0
10,0.4,0,17451.37137301785,,1.0,1.0
10,0.4,0,17764.017608449703,,1.0,1.0
10,0.4,0,16281.074428523727,,1.0,1.0
10,0.4,0,18084.856448194998,,1.0,1.0
10,0.4,0,16480.5086854915,,1.0,1.0
10,0.4,0,17927.84293919099,,1.0,1.0
10,0.4,0,17301.77094704612,,1.0,1.0
10,0.4,0,15826.652926131965,,1.0,1.0
10,0.4,0,18253.95151994433,,1.0,1.0
10,0.4,0,17131.894916218742,,1.0,1.0
10,0.4,0,16885.988942148884,,1.0,1.0
10,0.4,0,17247.18875742608,,1.0,1.0
10,0.4,0,17685.4821396728,,1.0,1.0
10,0.5,0,16363.786606506876,,1.0,1.0
10,0.5,0,13998.96451094552,,1.0,1.0
10,0.5,0,16385.0774413282,,1.0,1.0
10,0.5,0,17034.26927262482,,1.0,1.0
10,0.5,0,17676.309376174668,,1.0,1.0
10,0.5,0,18253.8969590532,,1.0,1.0
10,0.5,0,16567.78390659417,,1.0,1.0
10,0.5,0,18601.74726308528,,1.0,1.0
10,0.5,0,18609.04788300803,,1.0,1.0
10,0.5,0,16018.22557116866,,1.0,1.0
10,0.5,0,18450.191967259012,,1.0,1.0
10,0.5,0,16539.26347186537,,1.0,1.0
10,0.5,0,18706.92456497815,,1.0,1.0
10,0.5,0,17436.543425380412,,1.0,1.0
10,0.5,0,16561.22053574709,,1.0,1.0
10,0.5,0,17853.035469969593,,1.0,1.0
10,0.5,0,17257.008953178003,,1.0,1.0
10,0.5,0,16674.90874723414,,1.0,1.0
10,0.5,0,17552.942626110573,,1.0,1.0
10,0.5,0,18588.88155776685,,1.0,1.0
3,0,6970.815232407608,6669.436345918586,0.9567656183041692,0.0,1.5
3,0,8147.847639817512,6833.7614975352835,0.8387198435252454,0.0,1.5
3,0,4059.5864065916503,3210.662341028403,0.7908840998716449,0.0,1.5
3,0,8985.089078996625,7516.115020490981,0.8365097946619705,0.0,1.5
3,0,8773.84306561025,7776.664891573802,0.8863464770705822,0.0,1.5
3,0,6549.984886813763,6144.8819840341475,0.9381520858780671,0.0,1.5
3,0,6882.719758644296,6119.546927204782,0.8891175497184797,0.0,1.5
3,0,5968.589522865677,4129.170790053393,0.6918168478891926,0.0,1.5
3,0,7947.719053232518,6142.286666418724,0.7728364107083675,0.0,1.5
3,0,6666.877571886904,5146.531952157585,0.7719553714109946,0.0,1.5
3,0,4466.159935098216,3463.3490900593715,0.7754646363740685,0.0,1.5
3,0,1362.7371014890664,1037.977466225823,0.7616857757021676,0.0,1.5
3,0,3768.7899701931874,2834.715747704522,0.7521554053486337,0.0,1.5
3,0,4994.705627872997,4450.651379001055,0.8910738110698971,0.0,1.5
3,0,7065.181056001252,5451.363966146756,0.7715816371777621,0.0,1.5
3,0,7644.52257079716,7441.970765218556,0.9735036683190168,0.0,1.5
3,0,8371.9183602236,7321.433030001475,0.874522745561739,0.0,1.5
3,0,7228.700136897207,5546.550767369735,0.7672957326115474,0.0,1.5
3,0,6913.243531676602,5477.197587375733,0.7922760947562628,0.0,1.5
3,0,8719.71474788562,6621.2439356941395,0.7593418049942146,0.0,1.5
3,0.02,7040.523384731684,6694.350245385293,0.9508313344861388,0.0,1.5
3,0.02,8229.326116215687,7726.108755811749,0.9388507207883814,0.0,1.5
3,0.02,4100.182270657567,3856.863878596832,0.9406566888984395,0.0,1.5
3,0.02,9074.93996978659,8026.856689859627,0.8845079655164253,0.0,1.5
3,0.02,8861.581496266353,8275.05007672552,0.9338118799914037,0.0,1.5
3,0.02,6615.484735681902,6170.990897934669,0.9328100879214839,0.0,1.5
3,0.02,6951.546956230739,6686.173907525771,0.9618253245823059,0.0,1.5
3,0.02,6028.275418094334,5538.531456256602,0.9187588608895129,0.0,1.5
3,0.02,8027.196243764843,7219.799704070092,0.8994173662663475,0.0,1.5
3,0.02,6733.546347605774,6229.081359482786,0.925081827304514,0.0,1.5
3,0.02,4510.821534449197,4138.0922432309035,0.9173699760959826,0.0,1.5
3,0.02,1376.3644725039571,1225.5595104444242,0.8904323926748993,0.0,1.5
3,0.02,3806.4778698951186,3719.372069646505,0.9771164306674366,0.0,1.5
3,0.02,5044.652684151727,4937.08570735953,0.9786770302086149,0.0,1.5
3,0.02,7135.832866561264,6588.151832917887,0.9232491786333972,0.0,1.5
3,0.02,7720.967796505132,7474.915698755438,0.9681319616614553,0.0,1.5
3,0.02,8455.637543825836,8016.039523919586,0.9480112507628431,0.0,1.5
3,0.02,7300.98713826618,6721.010839814896,0.9205619339593829,0.0,1.5
3,0.02,6982.375966993368,6597.602673839772,0.9448936443737102,0.0,1.5
3,0.02,8806.911895364476,8038.379216379877,0.9127352824559178,0.0,1.5
3,0.05,7145.085613217798,6751.342310894938,0.9448931302384301,0.0,1.5
3,0.05,8351.54383081295,7784.866011475146,0.9321469382406817,0.0,1.5
3,0.05,4161.076066756441,3892.667898850453,0.9354954911662521,0.0,1.5
3,0.05,9209.71630597154,8074.50699850212,0.8767378636046199,0.0,1.5
3,0.05,8993.189142250507,8331.975503698943,0.9264761779061061,0.0,1.5
3,0.05,6713.734508984107,6201.369801078388,0.9236840975436117,0.0,1.5
3,0.05,7054.787752610404,6737.739980501744,0.9550592047235799,0.0,1.5
3,0.05,6117.804260937319,5563.723192903144,0.9094313834831187,0.0,1.5
3,0.05,8146.412029563331,7617.752403202268,0.9351052187831211,0.0,1.5
3,0.05,6833.549511184077,6259.099763621039,0.9159368426872638,0.0,1.5
3,0.05,4577.813933475671,4171.178638041389,0.91117260304952,0.0,1.5
3,0.05,1396.805529026293,1235.8613048861798,0.8847769279290392,0.0,1.5
3,0.05,3863.0097194480168,3760.7991381194615,0.9735412052384999,0.0,1.5
3,0.05,5119.573268569822,4955.919442260919,0.9680336977861789,0.0,1.5
3,0.05,7241.810582401283,7137.190564069138,0.9855533340534497,0.0,1.5
3,0.05,7835.6356350670885,7528.090720623462,0.9607504829515987,0.0,1.5
3,0.05,8581.21631922919,8057.908659358109,0.9390170763207042,0.0,1.5
3,0.05,7409.417640319638,6766.4288363956375,0.9132200619350885,0.0,1.5
3,0.05,7086.074619968516,6637.270492066711,0.9366639286245902,0.0,1.5
3,0.05,8937.70761658276,8081.847298144623,0.9042416293804242,0.0,1.5
3,0.1,7319.355994027989,6804.212308693021,0.9296189875509151,0.0,1.5
3,0.1,8555.240021808388,7859.573016931934,0.9186852732239995,0.0,1.5
3,0.1,4262.565726921232,3911.866118688305,0.9177257007398145,0.0,1.5
3,0.1,9434.343532946456,8783.17775096296,0.9309792165496723,0.0,1.5
3,0.1,9212.535218890764,8412.210214827885,0.9131265189172061,0.0,1.5
3,0.1,6877.4841311544515,6284.441531312699,0.9137704153826663,0.0,1.5
3,0.1,7226.855746576512,6792.39623801146,0.9398826372353063,0.0,1.5
3,0.1,6267.018999008962,5948.597928011124,0.949190983616263,0.0,1.5
3,0.1,8345.105005894144,7769.804016564323,0.9310612641873907,0.0,1.5
3,0.1,7000.22145048125,6340.252165974141,0.9057216562110706,0.0,1.5
3,0.1,4689.467931853126,4402.460647552738,0.9387974737281182,0.0,1.5
3,0.1,1430.8739565635196,1253.2656257366116,0.8758742305622336,0.0,1.5
3,0.1,3957.229468702846,3781.7098699532244,0.9556458375391721,0.0,1.5
3,0.1,5244.4409092666465,5050.90264555091,0.9630964926358948,0.0,1.5
3,0.1,7418.440108801316,6785.50641051825,0.9146810260647456,0.0,1.5
3,0.1,8026.7486993370185,7597.303004679612,0.9464981761926996,0.0,1.5
3,0.1,8790.51427823478,8167.528958270566,0.9291298210496378,0.0,1.5
3,0.1,7590.135143742069,6841.045844740301,0.9013075149762809,0.0,1.5
3,0.1,7258.905708260432,6688.439577493084,0.9214115524164787,0.0,1.5
3,0.1,9155.7004852799,8171.711350616379,0.8925271598557061,0.0,1.5
3,0.2,7667.896755648369,6993.417242768525,0.9120385244646121,0.25,1.5
3,0.2,8962.632403799264,8029.327048204539,0.8958670495959317,0.25,1.5
3,0.2,4465.5450472508155,3989.74723810752,0.8934513471236356,0.25,1.5
3,0.2,0,8945.09544633583,,0.25,1.5
3,0.2,9651.227372171275,8551.483480281813,0.8860513953841243,0.25,1.5
3,0.2,7204.9833754951405,6400.126412450936,0.888291628016575,0.25,1.5
3,0.2,0,6928.554783778228,,0.25,1.5
3,0.2,6565.448475152245,6044.240043130649,0.920613430446652,0.25,1.5
3,0.2,0,7898.632610804392,,0.25,1.5
3,0.2,0,6490.124916727081,,0.25,1.5
3,0.2,4912.775928608037,4561.403925846525,0.928477909868552,0.25,1.5
3,0.2,1499.0108116379731,1297.256786423926,0.8654085589992577,0.25,1.5
3,0.2,4145.668967212506,3917.420993044291,0.9449430294668014,0.25,1.5
3,0.2,5494.176190660296,5062.720997515736,0.9214704483125236,0.25,1.5
3,0.2,7771.699161601377,7031.219078481336,0.9047209538451223,0.25,1.5
3,0.2,8408.974827876877,7705.918076561931,0.9163920970503778,0.25,1.5
3,0.2,9209.11019624596,8330.368502323843,0.9045790879687453,0.25,1.5
3,0.2,7951.570150586929,7165.706435303139,0.9011687376956885,0.25,1.5
3,0.2,7604.567884844262,6792.4607231455975,0.8932079805195537,0.25,1.5
3,0.2,0,9035.096990883821,,0.25,1.5
3,0.3,0,7100.892105923721,,0.95,1.5
3,0.3,0,8339.931074696678,,0.95,1.5
3,0.3,0,4304.156780144263,,0.95,1.5
3,0.3,0,9596.436064393094,,0.95,1.5
3,0.3,0,8942.232201178243,,0.95,1.5
3,0.3,0,6932.708892411745,,0.95,1.5
3,0.3,0,7103.5046811438,,0.95,1.5
3,0.3,0,6240.036975365281,,0.95,1.5
3,0.3,0,8358.215834665569,,0.95,1.5
3,0.3,0,7000.850095913899,,0.95,1.5
3,0.3,0,4673.290803423197,,0.95,1.5
3,0.3,1567.1476667124266,1337.6731287219181,0.8535718472070333,0.95,1.5
3,0.3,0,4096.333780750562,,0.95,1.5
3,0.3,0,5086.675941022214,,0.95,1.5
3,0.3,0,7529.311235788024,,0.95,1.5
3,0.3,0,7894.730193766642,,0.95,1.5
3,0.3,0,8488.644951011029,,0.95,1.5
3,0.3,0,7450.943946643013,,0.95,1.5
3,0.3,0,6889.925341120246,,0.95,1.5
3,0.3,0,9130.00638843022,,0.95,1.5
3,0.4,0,7415.511236700887,,0.95,1.5
3,0.4,0,8634.97464977073,,0.95,1.5
3,0.4,0,4361.705625984887,,0.95,1.5
3,0.4,0,9654.533436661886,,0.95,1.5
3,0.4,0,8861.104843194049,,0.95,1.5
3,0.4,0,6649.609732604102,,0.95,1.5
3,0.4,0,7160.228120301333,,0.95,1.5
3,0.4,0,6151.082583649451,,0.95,1.5
3,0.4,0,8288.24924240109,,0.95,1.5
3,0.4,0,7119.200448233191,,0.95,1.5
3,0.4,0,4703.108583692427,,0.95,1.5
3,0.4,1635.2845217868796,1496.764163770141,0.9152928091893288,0.95,1.5
3,0.4,0,3886.9163085540386,,0.95,1.5
3,0.4,0,5105.304645576359,,0.95,1.5
3,0.4,0,7388.903542669141,,0.95,1.5
3,0.4,0,7923.527816049864,,0.95,1.5
3,0.4,0,8475.511458274756,,0.95,1.5
3,0.4,0,7674.223303118627,,0.95,1.5
3,0.4,0,7135.909330855118,,0.95,1.5
3,0.4,0,9422.310149022813,,0.95,1.5
3,0.5,0,7224.358797447042,,1.0,1.5
3,0.5,0,8594.99779883943,,1.0,1.5
3,0.5,0,4557.887230740292,,1.0,1.5
3,0.5,0,9563.99757649033,,1.0,1.5
3,0.5,0,9053.292797486565,,1.0,1.5
3,0.5,0,7130.723125149529,,1.0,1.5
3,0.5,0,7529.339328162728,,1.0,1.5
3,0.5,0,6571.445572945526,,1.0,1.5
3,0.5,0,8822.989133866698,,1.0,1.5
3,0.5,0,7145.638024075311,,1.0,1.5
3,0.5,0,4672.184323120664,,1.0,1.5
3,0.5,0,1509.0496998540323,,1.0,1.5
3,0.5,0,4317.6509297164985,,1.0,1.5
3,0.5,0,5364.793741783234,,1.0,1.5
3,0.5,0,7418.911856001658,,1.0,1.5
3,0.5,0,8049.063783701597,,1.0,1.5
3,0.5,0,8846.441481972426,,1.0,1.5
3,0.5,0,7753.105910929336,,1.0,1.5
3,0.5,0,7396.062026225491,,1.0,1.5
3,0.5,0,9421.387506229656,,1.0,1.5
5,0,14372.12913152913,11180.95365846572,0.777960840467074,0.0,1.5
5,0,22783.42541226052,19504.46431626042,0.8560812943326958,0.0,1.5
5,0,19673.206393541153,16381.80250688907,0.8326961136476119,0.0,1.5
5,0,15566.730789971449,10467.040408461758,0.6723981129811109,0.0,1.5
5,0,15772.970667532323,14065.863307854666,0.8917700796089331,0.0,1.5
5,0,23642.97154855473,19597.336951082067,0.8288863737299565,0.0,1.5
5,0,9827.52805835884,8127.170672435777,0.8269801545387788,0.0,1.5
5,0,17624.94435396657,12851.957651488434,0.7291913888281891,0.0,1.5
5,0,19442.441909200657,15423.426199413478,0.7932864745819156,0.0,1.5
5,0,16431.66686673085,11267.668901101226,0.6857289033722345,0.0,1.5
5,0,11949.354182883144,9779.66758665864,0.8184264552696519,0.0,1.5
5,0,10164.700924533703,7806.64940073294,0.7680156512908975,0.0,1.5
5,0,10719.416722487975,8406.623701865668,0.784242643000308,0.0,1.5
5,0,19018.946517654833,14175.83061456724,0.7453530931068214,0.0,1.5
5,0,15682.544874545876,12486.323667811288,0.7961924399194719,0.0,1.5
5,0,23540.481713102068,18937.883294911397,0.8044815533392855,0.0,1.5
5,0,6085.096263452129,3753.31609781097,0.6168047201412193,0.0,1.5
5,0,10946.537818886758,9176.494467701474,0.838301079257104,0.0,1.5
5,0,11426.763020987266,8700.610945813032,0.7614239421814232,0.0,1.5
5,0,10069.717885001974,8419.81388906099,0.8361519146034486,0.0,1.5
5,0.02,14515.85042284442,13063.320479888403,0.8999349055932618,0.0,1.5
5,0.02,23011.25966638313,20444.913550904865,0.8884743315800565,0.0,1.5
5,0.02,19869.938457476565,18859.907791630663,0.9491679016516605,0.0,1.5
5,0.02,15722.398097871164,13937.203083619672,0.8864552975227609,0.0,1.5
5,0.02,15930.700374207647,14929.73322204753,0.9371674108075801,0.0,1.5
5,0.02,23879.40126404028,23184.988792088167,0.9709200216423424,0.0,1.5
5,0.02,9925.803338942427,9109.209511068137,0.9177302027866596,0.0,1.5
5,0.02,17801.193797506236,16237.249674687931,0.912143862899948,0.0,1.5
5,0.02,19636.86632829266,18014.015267786075,0.9173569227709009,0.0,1.5
5,0.02,16595.983535398158,15373.485001431776,0.9263376869855967,0.0,1.5
5,0.02,12068.847724711975,11338.745826038967,0.9395052522555186,0.0,1.5
5,0.02,10266.347933779041,9490.198488686889,0.9243986810014092,0.0,1.5
5,0.02,10826.610889712854,9688.86402003102,0.8949120014313168,0.0,1.5
5,0.02,19209.135982831383,17165.269762845925,0.893599263297828,0.0,1.5
5,0.02,15839.370323291334,15191.494942431123,0.9590971504777858,0.0,1.5
5,0.02,23775.886530233092,21517.403430001385,0.9050095104819813,0.0,1.5
5,0.02,6145.947226086651,5235.140068920311,0.8518036156736926,0.0,1.5
5,0.02,11056.003197075628,10493.940574361459,0.9491622232107496,0.0,1.5
5,0.02,11541.03065119714,11043.423696231517,0.9568836640327261,0.0,1.5
5,0.02,10170.415063851993,9309.514727333888,0.9153524874734027,0.0,1.5
5,0.05,14731.432359817356,13731.534685553706,0.9321248844076391,0.0,1.5
5,0.05,23353.01104756703,20535.76779766103,0.8793627406689594,0.0,1.5
5,0.05,20165.036553379683,18923.28709959324,0.9384206693352943,0.0,1.5
5,0.05,15955.899059720736,14384.981580597938,0.9015462887272557,0.0,1.5
5,0.05,16167.294934220632,14948.199482947817,0.9245949643256395,0.0,1.5
5,0.05,24234.0458372686,23289.44284768035,0.9610216554044979,0.0,1.5
5,0.05,10073.216259817811,9105.774829480044,0.9039590330054857,0.0,1.5
5,0.05,18065.567962815734,16597.882180868302,0.9187578389470864,0.0,1.5
5,0.05,19928.50295693067,18171.82326934542,0.911850895605065,0.0,1.5
5,0.05,16842.45853839912,15453.008328459486,0.9175031242159909,0.0,1.5
5,0.05,12248.088037455223,11359.843750516937,0.92747894330756,0.0,1.5
5,0.05,10418.818447647045,9537.346502328688,0.9153961699450262,0.0,1.5
5,0.05,10987.402140550173,10346.469643327162,0.9416666024393899,0.0,1.5
5,0.05,19494.420180596204,17260.98498622664,0.8854320788369681,0.0,1.5
5,0.05,16074.608496409523,15217.33555273091,0.9466691245469465,0.0,1.5
5,0.05,24128.993755929623,21623.142352741834,0.8961477039392916,0.0,1.5
5,0.05,6237.223670038433,5249.65307211336,0.8416650339687133,0.0,1.5
5,0.05,11220.201264358926,10514.989538801015,0.9371480324690769,0.0,1.5
5,0.05,11712.432096511948,11068.515943742646,0.9450228485882907,0.0,1.5
5,0.05,10321.46083212702,9265.686740960948,0.8977107883915205,0.0,1.5
5,0.1,15090.735588105588,14249.200608745996,0.9442349927578823,0.0,1.5
5,0.1,23922.596682873547,21311.811742241218,0.8908653197124952,0.0,1.5
5,0.1,20656.86671321821,19044.573527916516,0.9219488024159058,0.0,1.5
5,0.1,16345.067329470023,14975.566515213548,0.916213204470117,0.0,1.5
5,0.1,16561.61920090894,15037.354426213904,0.9079640247608531,0.0,1.5
5,0.1,24825.120125982467,23496.489721442333,0.9464804038088194,0.0,1.5
5,0.1,10318.904461276783,9771.166214148565,0.9469189535397206,0.0,1.5
5,0.1,18506.191571664895,16692.47797412988,0.9019942276879908,0.0,1.5
5,0.1,20414.564004660693,18512.41554080241,0.9068239486562623,0.0,1.5
5,0.1,17253.250210067396,15622.800790647363,0.9054989987643804,0.0,1.5
5,0.1,12546.8218920273,11443.137989036679,0.9120347835899432,0.0,1.5
5,0.1,10672.935970760389,9497.538762211649,0.8898712395756085,0.0,1.5
5,0.1,11255.387558612372,10037.77345530443,0.8918194422922158,0.0,1.5
5,0.1,19969.893843537575,17402.002491311297,0.8714118676671249,0.0,1.5
5,0.1,16466.67211827317,15330.127866766314,0.9309791168887351,0.0,1.5
5,0.1,24717.505798757174,22197.975600219313,0.8980669724910292,0.0,1.5
5,0.1,6389.351076624736,5970.924590765948,0.934511896303587,0.0,1.5
5,0.1,11493.864709831098,10558.69227179926,0.9186372502512621,0.0,1.5
5,0.1,11998.10117203663,11155.073906157542,0.9297366096692126,0.0,1.5
5,0.1,10573.203779252071,9356.569321677056,0.8849322794702555,0.0,1.5
5,0.2,0,13831.27440052593,,0.75,1.5
5,0.2,0,21472.977800465276,,0.75,1.5
5,0.2,0,18925.727068416112,,0.75,1.5
5,0.2,0,15006.670279162186,,0.75,1.5
5,0.2,0,15392.426703954756,,0.75,1.5
5,0.2,26007.268703410205,23495.586068602912,0.9034238211074449,0.75,1.5
5,0.2,0,10087.339888339357,,0.75,1.5
5,0.2,0,16963.318972054574,,0.75,1.5
5,0.2,0,18956.24520081759,,0.75,1.5
5,0.2,0,15764.250445697542,,0.75,1.5
5,0.2,0,11793.777593640216,,0.75,1.5
5,0.2,11181.171016987075,9732.89303447691,0.8704717081681465,0.75,1.5
5,0.2,0,10515.159590987447,,0.75,1.5
5,0.2,0,17690.574010639433,,0.75,1.5
5,0.2,17250.799362000464,15431.943562967135,0.8945639700013063,0.75,1.5
5,0.2,0,22306.824976335785,,0.75,1.5
5,0.2,0,6116.6928387094895,,0.75,1.5
5,0.2,12041.191600775433,10659.777648470797,0.8852759761570711,0.75,1.5
5,0.2,0,11376.048506512458,,0.75,1.5
5,0.2,11076.68967350217,9878.880430847013,0.8918621647837103,0.75,1.5
5,0.3,0,13958.695029617025,,1.0,1.5
5,0.3,0,22207.754642983156,,1.0,1.5
5,0.3,0,19859.662721386914,,1.0,1.5
5,0.3,0,15526.539476289916,,1.0,1.5
5,0.3,0,15633.494692204025,,1.0,1.5
5,0.3,0,23699.38344514538,,1.0,1.5
5,0.3,0,9937.375205637387,,1.0,1.5
5,0.3,0,17921.01905168987,,1.0,1.5
5,0.3,0,19157.692209332337,,1.0,1.5
5,0.3,0,16942.070823277572,,1.0,1.5
5,0.3,0,11857.703329699658,,1.0,1.5
5,0.3,0,9749.825632660395,,1.0,1.5
5,0.3,0,10629.692643728895,,1.0,1.5
5,0.3,0,18135.79213967778,,1.0,1.5
5,0.3,0,15444.513780865323,,1.0,1.5
5,0.3,0,23519.056507926503,,1.0,1.5
5,0.3,0,6085.8494602374385,,1.0,1.5
5,0.3,0,10795.03184639764,,1.0,1.5
5,0.3,0,11447.079165208293,,1.0,1.5
5,0.3,0,9882.958889117666,,1.0,1.5
5,0.4,0,14549.717430954168,,1.0,1.5
5,0.4,0,22975.588537770236,,1.0,1.5
5,0.4,0,19402.71955535186,,1.0,1.5
5,0.4,0,15544.376308768035,,1.0,1.5
5,0.4,0,15970.951680650964,,1.0,1.5
5,0.4,0,23160.45331508323,,1.0,1.5
5,0.4,0,10070.084115838454,,1.0,1.5
5,0.4,0,18179.19439539687,,1.0,1.5
5,0.4,0,19646.231794367603,,1.0,1.5
5,0.4,0,16738.21985166771,,1.0,1.5
5,0.4,0,12237.913447410565,,1.0,1.5
5,0.4,0,10214.630233734737,,1.0,1.5
5,0.4,0,10789.336341791963,,1.0,1.5
5,0.4,0,19140.54436135855,,1.0,1.5
5,0.4,0,15408.612120020225,,1.0,1.5
5,0.4,0,24382.25500543725,,1.0,1.5
5,0.4,0,6236.103434924267,,1.0,1.5
5,0.4,0,10957.244878392474,,1.0,1.5
5,0.4,0,11473.484269199113,,1.0,1.5
5,0.4,0,10467.853449593182,,1.0,1.5
5,0.5,0,14240.4410783893,,1.0,1.5
5,0.5,0,23402.439976271795,,1.0,1.5
5,0.5,0,19611.470898265055,,1.0,1.5
5,0.5,0,15960.414098164787,,1.0,1.5
5,0.5,0,16014.324883150446,,1.0,1.5
5,0.5,0,23722.843951050956,,1.0,1.5
5,0.5,0,10511.0465213569,,1.0,1.5
5,0.5,0,17343.694762296724,,1.0,1.5
5,0.5,0,20858.89548122516,,1.0,1.5
5,0.5,0,16486.653322205417,,1.0,1.5
5,0.5,0,12287.194371804724,,1.0,1.5
