seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,finalpercent_x,finalpercent_y,finalpercent
1755016258,3,0.2,453.2000000000001,426.1413957508653,0.9402943419039392,safe,0.12,0.135,0.135,0.135
1755016259,3,0.2,2321.0,2222.8546363648456,0.9577141905923504,safe,0.12,0.135,0.135,0.135
1755016260,3,0.2,464.2000000000001,433.1394735845189,0.9330880516685024,safe,0.12,0.135,0.135,0.135
1755016261,3,0.2,118.79999999999995,111.71261462901106,0.9403418739815748,safe,0.12,0.135,0.135,0.135
1755016262,3,0.2,0.0,4220.339272372192,,,0.12,0.135,0.135,0.135
1755016263,3,0.2,203.6589755726844,198.6529240356881,0.9754194406462108,safe,0.12,0.135,0.135,0.135
1755016264,3,0.2,464.2,446.6057588045736,0.962097713926268,safe,0.12,0.135,0.135,0.135
1755016265,3,0.2,0.0,5.457738743956625,,,0.12,0.135,0.135,0.135
1755016266,3,0.2,2860.0,2694.956856815872,0.9422926072782768,safe,0.12,0.135,0.135,0.135
1755016267,3,0.2,299.0310769298416,294.46018685935724,0.9847143309738448,safe,0.12,0.135,0.135,0.135
1755016268,3,0.2,266.2,248.8210546312244,0.9347147056018948,safe,0.12,0.135,0.135,0.135
1755016269,3,0.2,2312.2,2220.0439019338537,0.9601435437824816,safe,0.12,0.135,0.135,0.135
1755016270,3,0.2,2255.0,2136.542878431845,0.947469125690397,safe,0.12,0.135,0.135,0.135
1755016271,3,0.2,39.66018536893904,38.63912388610174,0.97425474759286,safe,0.12,0.135,0.135,0.135
1755016272,3,0.2,70.4,64.58820166599008,0.9174460463919044,safe,0.12,0.135,0.135,0.135
1755016273,3,0.2,0.0,402.3067311633768,,,0.12,0.135,0.135,0.135
1755016274,3,0.2,572.0,549.3483140153112,0.9603991503764182,safe,0.12,0.135,0.135,0.135
1755016275,3,0.2,2213.2,2204.2158061321243,0.9959406317242564,safe,0.12,0.135,0.135,0.135
1755016276,3,0.2,275.0,265.66261316579585,0.9660458660574396,safe,0.12,0.135,0.135,0.135
