seeds,num_tasks,per_jitter,final_e2e_max,max_reaction_time,R,exceed,false_percentage,davare_e2e,duerr_e2e,r_davare,r_duerr
1755016037,8,0.5,0,1077.4834180065955,,,0.9,1300.0,1300.0,1.0,1.0
1755016038,8,0.5,0,2699.1288827885583,,,0.9,2977.5,2977.5,1.0000000000000002,1.0000000000000002
1755016039,8,0.5,0,2527.0480932603423,,,0.9,2745.0,2745.0,0.9999999999999998,0.9999999999999998
1755016040,8,0.5,2815.0,2694.4014554867754,0.9571585987519629,safe,0.9,2815.0,2815.0,1.0,1.0
1755016041,8,0.5,0,539.6877428282278,,,0.9,665.0,665.0,0.9999999999999999,0.9999999999999999
1755016042,8,0.5,0,2613.236381096489,,,0.9,2830.0,2830.0,1.0032246988478524,1.0032246988478524
1755016043,8,0.5,0,411.9043233685479,,,0.9,472.5,472.5,1.0,1.0
1755016044,8,0.5,0,4377.558665614421,,,0.9,5412.5,5412.5,1.0999232633732323,1.0999232633732323
1755016045,8,0.5,0,5402.3930776807565,,,0.9,6037.5,6037.5,1.2344100089852152,1.2344100089852152
1755016046,8,0.5,0,2999.5311982994363,,,0.9,3512.5,3512.5,1.0,1.0
1755016037,10,0,1231.6293626625215,1222.4297499943402,0.9925305347963662,safe,0.1,1530.0,1530.0,1.2422568399087728,1.2422568399087728
1755016038,10,0,2620.0,2432.4989464485866,0.9284347123849567,safe,0.1,2620.0,2620.0,1.0,1.0
1755016039,10,0,0,2012.4757562613952,,,0.1,2552.0,2552.0,0.9999999999999998,0.9999999999999998
1755016040,10,0,2974.0,2047.8042522651904,0.6885690155565536,safe,0.1,2974.0,2974.0,1.0,1.0
1755016041,10,0,2914.733571423218,2207.6997292968754,0.7574276259558401,safe,0.1,3036.0,3036.0,1.0416046357600943,1.0416046357600943
1755016042,10,0,4090.4903365187247,4090.4903365187247,1.0,safe,0.1,5086.0,5086.0,1.243371718689481,1.243371718689481
1755016043,10,0,2740.0,2448.6771519315707,0.8936777926757558,safe,0.1,2740.0,2740.0,1.0,1.0
1755016044,10,0,2806.0,1851.1957332449329,0.6597276312348299,safe,0.1,2806.0,2806.0,1.0,1.0
1755016045,10,0,3886.9863239196943,3523.7789302318624,0.9065580983774679,safe,0.1,4502.0,4502.0,1.1582237818269752,1.1582237818269752
1755016046,10,0,969.7776684732858,728.2467209792627,0.7509419371614696,safe,0.1,1170.0,1170.0,1.2064620974845945,1.2064620974845945
1755016037,10,0.02,1236.4293626625213,1222.775145239213,0.988956734743095,safe,0.3,1545.3,1545.2999999999997,1.2498085589558938,1.2498085589558936
1755016038,10,0.02,2646.2,2520.474457277115,0.9524882689430562,safe,0.3,2646.2,2646.2,1.0,1.0
1755016039,10,0.02,0,2412.6949690696847,,,0.3,2577.52,2577.52,0.9999999999999998,0.9999999999999998
1755016040,10,0.02,3003.7399999999993,2819.6433516625575,0.9387108576849388,safe,0.3,3003.74,3003.74,1.0000000000000002,1.0000000000000002
1755016041,10,0.02,2938.8535714232185,2912.5041920416215,0.991034129894115,safe,0.3,3066.3599999999997,3066.36,1.0433864517159435,1.0433864517159435
1755016042,10,0.02,0,4109.642625076231,,,0.3,5136.86,5136.859999999999,1.243371718689481,1.243371718689481
1755016043,10,0.02,2767.4,2552.5434848560944,0.9223615974763657,safe,0.3,2767.4,2767.4,1.0,1.0
1755016044,10,0.02,2834.06,2611.8744694673987,0.9216016843212207,safe,0.3,2834.06,2834.06,1.0,1.0
1755016045,10,0.02,3910.8863239196944,3803.9559005748906,0.9726582635013455,safe,0.3,4547.0199999999995,4547.02,1.162657163464352,1.1626571634643523
1755016046,10,0.02,0,880.8690322852126,,,0.3,1181.7,1181.7,1.2064620974845945,1.2064620974845945
1755016037,10,0.05,1243.6293626625215,1223.3020210348404,0.9836548233436997,safe,0.4,1568.25,1568.25,1.2610268357145322,1.2610268357145322
1755016038,10,0.05,2685.5,2542.489349273356,0.9467471045516127,safe,0.4,2685.5,2685.5,1.0,1.0
1755016039,10,0.05,0,2432.411227169623,,,0.4,2615.8,2615.8,0.9999999999999998,0.9999999999999998
1755016040,10,0.05,3048.35,2821.960670346753,0.9257338134881995,safe,0.4,3048.35,3048.35,1.0,1.0
1755016041,10,0.05,0,2931.5692836439844,,,0.4,3111.8999999999996,3111.8999999999996,1.0433864517159435,1.0433864517159435
1755016042,10,0.05,0,4138.981352894858,,,0.4,5213.15,5213.150000000001,1.243371718689481,1.243371718689481
1755016043,10,0.05,2808.4999999999995,2557.2305538869678,0.910532509840473,safe,0.4,2808.5000000000005,2808.5000000000005,1.0000000000000002,1.0000000000000002
1755016044,10,0.05,2876.1499999999996,2663.336187835337,0.9260074015038636,safe,0.4,2876.15,2876.15,1.0000000000000002,1.0000000000000002
1755016045,10,0.05,3946.7363239196948,3803.8508643499677,0.9637965529382463,safe,0.4,4614.55,4614.55,1.1692065598689572,1.1692065598689572
1755016046,10,0.05,0,1070.3154644760016,,,0.4,1199.25,1199.25,1.2064620974845945,1.2064620974845945
1755016037,10,0.1,0,1244.031129060968,,,0.5,1606.5000000000002,1606.5000000000002,1.2610268357145322,1.2610268357145322
1755016038,10,0.1,2751.0000000000005,2576.3484438288306,0.9365134292362159,safe,0.5,2751.0,2751.0,0.9999999999999999,0.9999999999999999
1755016039,10,0.1,0,2513.6606351901146,,,0.5,2679.6,2679.6,0.9999999999999998,0.9999999999999998
1755016040,10,0.1,3122.7,2825.5887334246863,0.9048543675103873,safe,0.5,3122.7,3122.7,1.0,1.0
1755016041,10,0.1,0,2963.178591925196,,,0.5,3187.8,3187.8,1.0433864517159435,1.0433864517159435
1755016042,10,0.1,0,4185.485861780122,,,0.5,5340.299999999999,5340.3,1.243371718689481,1.243371718689481
1755016043,10,0.1,2877.0000000000005,2603.4646400049896,0.9049234063277682,safe,0.5,2876.9999999999995,2877.0,0.9999999999999997,0.9999999999999999
1755016044,10,0.1,2946.2999999999997,2714.597874138268,0.9213582710987571,safe,0.5,2946.3,2946.3,1.0000000000000002,1.0000000000000002
1755016045,10,0.1,4006.4863239196943,3883.9278788682013,0.9694099929107983,safe,0.5,4727.1,4727.1,1.1798617586132936,1.1798617586132936
1755016046,10,0.1,0,1086.62996908486,,,0.5,1228.5,1228.5,1.2064620974845945,1.2064620974845945
1755016037,10,0.2,0,1264.3424865315537,,,0.7,1683.0,1683.0,1.2610268357145322,1.2610268357145322
1755016038,10,0.2,2882.0,2663.9185825096083,0.9243298343197808,safe,0.7,2882.0,2882.0,1.0,1.0
1755016039,10,0.2,0,2625.086907430612,,,0.7,2807.2,2807.2,0.9999999999999998,0.9999999999999998
1755016040,10,0.2,0,2871.616983809644,,,0.7,3271.4,3271.4,1.0,1.0
1755016041,10,0.2,0,3054.011958991809,,,0.7,3339.6000000000004,3339.6000000000004,1.0433864517159435,1.0433864517159435
1755016042,10,0.2,0,4286.509128542035,,,0.7,5594.6,5594.599999999999,1.243371718689481,1.243371718689481
1755016043,10,0.2,3014.0000000000005,2823.049402553086,0.9366454553925301,safe,0.7,3013.9999999999995,3013.9999999999995,0.9999999999999997,0.9999999999999997
1755016044,10,0.2,0,2829.2529331818696,,,0.7,3086.6,3086.6,1.0000000000000002,1.0000000000000002
1755016045,10,0.2,4125.986323919694,3982.9707329837966,0.9653378417405823,safe,0.7,4952.2,4952.2,1.2002463438355273,1.2002463438355273
1755016046,10,0.2,0,1108.861636699423,,,0.7,1287.0,1287.0,1.2064620974845945,1.2064620974845945
1755016037,10,0.3,0,1419.2210438615034,,,0.9,1759.5,1759.5,1.2610268357145322,1.2610268357145322
1755016038,10,0.3,0,2707.7016885800895,,,0.9,3013.0,3013.0,1.0,1.0
1755016039,10,0.3,0,2737.122996125907,,,0.9,2934.8,2934.8,0.9999999999999998,0.9999999999999998
1755016040,10,0.3,0,3073.661660769206,,,0.9,3420.1,3420.1,1.0,1.0
1755016041,10,0.3,0,3157.973426429989,,,0.9,3491.3999999999996,3491.3999999999996,1.0433864517159435,1.0433864517159435
1755016042,10,0.3,0,5300.49581395612,,,0.9,5848.9,5848.900000000001,1.243371718689481,1.243371718689481
1755016043,10,0.3,0,2806.583295282813,,,0.9,3151.0000000000005,3151.0000000000005,0.9999999999999997,0.9999999999999997
1755016044,10,0.3,0,2892.3827966399876,,,0.9,3226.9,3226.9,1.0000000000000002,1.0000000000000002
1755016045,10,0.3,4245.486323919695,4025.5137661854005,0.9481867232748021,safe,0.9,5177.3,5177.3,1.2194833771646678,1.2194833771646678
1755016046,10,0.3,0,1113.7531642020076,,,0.9,1345.5,1345.5,1.2064620974845945,1.2064620974845945
1755016037,10,0.4,0,1475.7665560371788,,,1.0,1835.9999999999998,1836.0,1.2610268357145322,1.2610268357145322
1755016038,10,0.4,0,2832.4573838221404,,,1.0,3144.0,3144.0,1.0,1.0
1755016039,10,0.4,0,2772.3551791358655,,,1.0,3062.4,3062.4,0.9999999999999998,0.9999999999999998
1755016040,10,0.4,0,3050.209322553912,,,1.0,3568.8,3568.8,1.0,1.0
1755016041,10,0.4,0,3242.664411168873,,,1.0,3643.2,3643.2000000000007,1.0433864517159435,1.0433864517159435
1755016042,10,0.4,0,5456.789071453095,,,1.0,6103.200000000001,6103.2,1.243371718689481,1.243371718689481
1755016043,10,0.4,0,2906.4300203758394,,,1.0,3288.0000000000005,3288.0,0.9999999999999997,0.9999999999999997
1755016044,10,0.4,0,2973.60722245746,,,1.0,3367.2,3367.2,1.0000000000000002,1.0000000000000002
1755016045,10,0.4,0,4043.068399163938,,,1.0,5402.4,5402.4,1.2194833771646678,1.2194833771646678
1755016046,10,0.4,0,1204.9311255466982,,,1.0,1404.0,1404.0,1.2064620974845945,1.2064620974845945
1755016037,10,0.5,0,1610.8430601243658,,,1.0,1912.5,1912.5,1.2610268357145322,1.2610268357145322
1755016038,10,0.5,0,2935.6156348617797,,,1.0,3275.0,3275.0,1.0,1.0
1755016039,10,0.5,0,2847.10071839369,,,1.0,3190.0,3190.0,0.9999999999999998,0.9999999999999998
1755016040,10,0.5,0,3113.3248096589714,,,1.0,3717.5,3717.5,1.0,1.0
1755016041,10,0.5,0,3308.0597792081685,,,1.0,3795.0,3795.0,1.0433864517159435,1.0433864517159435
1755016042,10,0.5,0,5545.350850435352,,,1.0,6357.5,6357.5,1.243371718689481,1.243371718689481
1755016043,10,0.5,0,3020.3243857135058,,,1.0,3425.0,3425.0,0.9999999999999997,0.9999999999999997
1755016044,10,0.5,0,3055.322872461907,,,1.0,3507.5,3507.5,1.0000000000000002,1.0000000000000002
1755016045,10,0.5,0,4617.6935020568635,,,1.0,5627.5,5627.5,1.2194833771646678,1.2194833771646678
1755016046,10,0.5,0,1223.6561826640263,,,1.0,1462.5,1462.5,1.2064620974845945,1.2064620974845945
