seeds,num_tasks,per_jitter,final_e2e_max,letG2023,R,exceed,false_percentage,run_time_our,run_time_G
1756845559,10,0,0,2800,,,0.166,3.279000520706177e-05,0.0023764290381222963
1756845560,10,0,2896,2650,0.9150552486187845,safe,0.166,3.455905243754387e-05,0.0033630630932748318
1756845561,10,0,1188,1100,0.9259259259259259,safe,0.166,3.060302697122097e-05,0.00014303787611424923
1756845562,10,0,3048,2900,0.9514435695538058,safe,0.166,3.1564850360155106e-05,0.0013184179551899433
1756845563,10,0,3652,3205,0.8776013143483024,safe,0.166,4.068599082529545e-05,0.10450773290358484
1756845564,10,0,974,810,0.8316221765913757,safe,0.166,3.836792893707752e-05,0.0008752669673413038
1756845565,10,0,6520,6400,0.9815950920245399,safe,0.166,3.8315076380968094e-05,0.0009147371165454388
1756845566,10,0,2730,2510,0.9194139194139194,safe,0.166,3.535696305334568e-05,0.003899544943124056
1756845567,10,0,0,2615,,,0.166,3.804895095527172e-05,0.028041222831234336
1756845568,10,0,468,461,0.9850427350427351,safe,0.166,5.024997517466545e-05,0.009652377106249332
1756845569,10,0,0,400,,,0.166,3.704591654241085e-05,0.00011779088526964188
1756845570,10,0,3780,3420,0.9047619047619048,safe,0.166,3.853999078273773e-05,0.0006815120577812195
1756845571,10,0,710,665,0.9366197183098591,safe,0.166,3.9929989725351334e-05,0.0001086588017642498
1756845572,10,0,0,320,,,0.166,2.027093432843685e-05,0.0002928979229182005
1756845573,10,0,2642,2532,0.9583648750946253,safe,0.166,4.360801540315151e-05,0.009569411166012287
1756845574,10,0,0,182,,,0.166,3.961799666285515e-05,0.0023401009384542704
1756845575,10,0,0,610,,,0.166,2.7711037546396255e-05,0.0002745769452303648
1756845576,10,0,3186,3106,0.9748901443816698,safe,0.166,4.196399822831154e-05,0.14739478705450892
1756845577,10,0,2786,2670,0.9583632447954056,safe,0.166,3.9282022044062614e-05,0.005686850054189563
1756845578,10,0,0,1007,,,0.166,2.9849819839000702e-05,0.010981061961501837
1756845579,10,0,1560,1410,0.9038461538461539,safe,0.166,4.2343977838754654e-05,0.001277080038562417
1756845580,10,0,0,4700,,,0.166,3.997189924120903e-05,0.002027445938438177
1756845581,10,0,2700,2634,0.9755555555555555,safe,0.166,4.234001971781254e-05,0.05735001107677817
1756845582,10,0,2776,2720,0.9798270893371758,safe,0.166,3.561400808393955e-05,0.0010473651345819235
1756845583,10,0,4230,4115,0.9728132387706856,safe,0.166,4.981202073395252e-05,0.0003132498823106289
1756845584,10,0,3048,2810,0.9219160104986877,safe,0.166,4.164595156908035e-05,0.08679053699597716
1756845585,10,0,0,800,,,0.166,3.405311144888401e-05,0.0002844170667231083
1756845586,10,0,5122,5100,0.9957048028114018,safe,0.166,3.949482925236225e-05,0.004144642036408186
1756845587,10,0,3048,2852,0.9356955380577427,safe,0.166,0.03153916005976498,0.196562031051144
1756845588,10,0,6004,6002,0.9996668887408394,safe,0.166,4.4665997847914696e-05,0.002736476017162204
1756845589,10,0,3680,3420,0.9293478260869565,safe,0.166,4.4173095375299454e-05,0.009721222799271345
1756845590,10,0,3076,3000,0.9752925877763329,safe,0.166,4.2468076571822166e-05,0.004025198053568602
1756845591,10,0,3382,3200,0.9461856889414547,safe,0.166,3.912998363375664e-05,0.0007869608234614134
1756845592,10,0,1054,1006,0.9544592030360531,safe,0.166,3.27620655298233e-05,0.0007875370793044567
1756845593,10,0,2294,2206,0.9616390584132519,safe,0.166,5.2936142310500145e-05,0.29315480310469866
1756845594,10,0,1002,1001,0.999001996007984,safe,0.166,3.9806123822927475e-05,0.0004027059767395258
1756845595,10,0,4362,4250,0.9743237047226043,safe,0.166,3.289803862571716e-05,0.0014386209659278393
1756845596,10,0,6340,6200,0.9779179810725552,safe,0.166,3.448408097028732e-05,0.00028779590502381325
1756845597,10,0,4378,4305,0.9833257195066241,safe,0.166,3.432203084230423e-05,0.005123591981828213
1756845598,10,0,4140,4070,0.9830917874396136,safe,0.166,3.5014934837818146e-05,0.0016362839378416538
1756845599,10,0,2486,2401,0.9658085277554304,safe,0.166,3.4918077290058136e-05,0.5542941440362483
1756845600,10,0,2597,2444,0.941085868309588,safe,0.166,3.4869881346821785e-05,0.1947015591431409
1756845601,10,0,0,952,,,0.166,2.5480985641479492e-05,0.0002821630332618952
1756845602,10,0,2338,2255,0.9644995722840034,safe,0.166,3.344286233186722e-05,0.013260398991405964
1756845603,10,0,484,462,0.9545454545454546,safe,0.166,3.0141090974211693e-05,0.0022690522018820047
1756845604,10,0,1010,803,0.7950495049504951,safe,0.166,4.776916466653347e-05,0.006025031208992004
1756845605,10,0,842,650,0.7719714964370546,safe,0.166,3.7795165553689e-05,0.0008526749443262815
1756845606,10,0,4100,4050,0.9878048780487805,safe,0.166,3.464892506599426e-05,0.001428940100595355
1756845607,10,0,888,823,0.9268018018018018,safe,0.166,3.119092434644699e-05,0.017513405065983534
1756845608,10,0,2644,2560,0.9682299546142209,safe,0.166,3.682798705995083e-05,0.11264899815432727
1756845609,10,0,5656,5440,0.9618104667609618,safe,0.166,3.589200787246227e-05,0.011104203062132001
1756845610,10,0,6054,6030,0.9960356788899901,safe,0.166,3.218487836420536e-05,0.0010785600170493126
1756845611,10,0,290,256,0.8827586206896552,safe,0.166,3.726198337972164e-05,0.0015292181633412838
1756845612,10,0,4962,4710,0.9492140266021766,safe,0.166,4.0125101804733276e-05,0.04913970408961177
1756845613,10,0,2640,2501,0.9473484848484849,safe,0.166,3.6487821489572525e-05,0.010120015125721693
1756845614,10,0,6862,6621,0.9648790440104925,safe,0.166,3.968016244471073e-05,0.7873234041035175
1756845615,10,0,912,820,0.8991228070175439,safe,0.166,9.7678042948246e-05,0.0008128047920763493
1756845616,10,0,2554,2410,0.9436178543461238,safe,0.166,6.332085467875004e-05,0.0744638389442116
1756845617,10,0,566,541,0.9558303886925795,safe,0.166,3.927410580217838e-05,0.00127156893722713
1756845618,10,0,792,721,0.9103535353535354,safe,0.166,6.479094736278057e-05,0.01600010390393436
1756845619,10,0,4370,4242,0.9707093821510298,safe,0.166,3.925594501197338e-05,0.40096060186624527
1756845620,10,0,4452,4405,0.9894429469901168,safe,0.166,3.982987254858017e-05,0.13623900897800922
1756845621,10,0,4764,4602,0.9659949622166247,safe,0.166,4.005595110356808e-05,0.008730669040232897
1756845622,10,0,1079,862,0.798887859128823,safe,0.166,3.477698192000389e-05,0.0025452810805290937
1756845623,10,0,1164,1102,0.9467353951890034,safe,0.166,3.060908056795597e-05,0.0005710208788514137
1756845624,10,0,2970,2624,0.8835016835016835,safe,0.166,3.49520705640316e-05,0.06795796402730048
1756845625,10,0,3536,3511,0.9929298642533937,safe,0.166,3.915000706911087e-05,0.15415099007077515
1756845626,10,0,2880,2550,0.8854166666666666,safe,0.166,3.497302532196045e-05,0.00031537096947431564
1756845627,10,0,6216,6205,0.9982303732303732,safe,0.166,3.5590026527643204e-05,0.0031584540847688913
1756845628,10,0,0,1240,,,0.166,3.296905197203159e-05,0.0010352889075875282
1756845629,10,0,104,92,0.8846153846153846,safe,0.166,2.9986025765538216e-05,0.00024262606166303158
1756845630,10,0,4462,4241,0.9504706409681757,safe,0.166,3.455299884080887e-05,0.43630868196487427
1756845631,10,0,1092,1001,0.9166666666666666,safe,0.166,3.781681880354881e-05,0.011397816939279437
1756845632,10,0,0,405,,,0.166,2.647005021572113e-05,0.00015351991169154644
1756845633,10,0,4190,4130,0.9856801909307876,safe,0.166,3.773788921535015e-05,0.01851327088661492
1756845634,10,0,2894,2820,0.9744298548721493,safe,0.166,3.8465019315481186e-05,0.015226504066959023
1756845635,10,0,2672,2546,0.9528443113772455,safe,0.166,3.433902747929096e-05,0.13224266818724573
1756845636,10,0,3036,2700,0.8893280632411067,safe,0.166,3.1809089705348015e-05,0.0007594930939376354
1756845637,10,0,0,1325,,,0.166,2.229306846857071e-05,0.000494582112878561
1756845638,10,0,2694,2501,0.9283593170007424,safe,0.166,3.5417964681982994e-05,0.012036729836836457
1756845639,10,0,0,1050,,,0.166,2.0426930859684944e-05,0.00012392806820571423
1756845640,10,0,2530,2407,0.9513833992094861,safe,0.166,3.478094004094601e-05,0.6333194749895483
1756845641,10,0,5044,5030,0.9972244250594766,safe,0.166,3.35529912263155e-05,0.0006039449945092201
1756845642,10,0,7414,7207,0.9720798489344483,safe,0.166,3.6431942135095596e-05,0.0725302379578352
1756845643,10,0,3152,2851,0.9045050761421319,safe,0.166,3.468501381576061e-05,0.007733791135251522
1756845644,10,0,9000,9000,1.0,safe,0.166,3.3159973099827766e-05,0.001216870965436101
1756845645,10,0,2254,2140,0.9494232475598935,safe,0.166,3.3874064683914185e-05,0.0005585819017142057
1756845646,10,0,2308,2202,0.9540727902946274,safe,0.166,2.9696151614189148e-05,0.26994473300874233
1756845647,10,0,3202,2951,0.9216114928169894,safe,0.166,3.5190023481845856e-05,0.006669098045676947
1756845648,10,0,4424,4212,0.9520795660036167,safe,0.166,3.388896584510803e-05,0.10422444390133023
1756845649,10,0,3128,2702,0.8638107416879796,safe,0.166,3.4177908673882484e-05,0.042087119072675705
1756845650,10,0,4030,3525,0.8746898263027295,safe,0.166,3.721006214618683e-05,0.011641623917967081
1756845651,10,0,328,280,0.8536585365853658,safe,0.166,5.264393985271454e-05,0.0011322940699756145
1756845652,10,0,2572,2404,0.9346811819595645,safe,0.166,5.421903915703297e-05,0.002553361002355814
1756845653,10,0,4304,4245,0.9862918215613383,safe,0.166,5.3522875532507896e-05,0.0019235331565141678
1756845654,10,0,2903,2712,0.9342059937995177,safe,0.166,3.63148283213377e-05,0.06647333805449307
1756845655,10,0,0,169,,,0.166,2.6324065402150154e-05,0.0032678800635039806
1756845656,10,0,1240,1220,0.9838709677419355,safe,0.166,3.27469315379858e-05,0.002910817973315716
1756845657,10,0,0,910,,,0.166,2.8272857889533043e-05,0.0005357400514185429
1756845658,10,0,5130,5065,0.9873294346978557,safe,0.166,3.9499951526522636e-05,0.011834667064249516
1756845659,10,0,560,507,0.9053571428571429,safe,0.166,2.9246089980006218e-05,0.004150636959820986
1756845660,10,0,958,802,0.837160751565762,safe,0.166,3.767991438508034e-05,0.00605273200199008
1756845661,10,0,2456,2400,0.9771986970684039,safe,0.166,3.342004492878914e-05,0.00721596390940249
1756845662,10,0,2780,2500,0.8992805755395683,safe,0.166,3.682193346321583e-05,0.005548201967030764
1756845663,10,0,2892,2621,0.9062932226832642,safe,0.166,3.432389348745346e-05,0.42204894591122866
1756845664,10,0,718,670,0.9331476323119777,safe,0.166,3.616092726588249e-05,0.0013113010209053755
1756845665,10,0,0,2820,,,0.166,2.7250032871961594e-05,0.0014954148791730404
1756845666,10,0,4114,4058,0.986387943607195,safe,0.166,3.762403503060341e-05,0.0006694297771900892
1756845667,10,0,922,760,0.824295010845987,safe,0.166,3.1695934012532234e-05,0.00017662299796938896
1756845668,10,0,3192,2800,0.8771929824561403,safe,0.166,3.320700488984585e-05,0.0009148370008915663
1756845669,10,0,3256,2850,0.8753071253071253,safe,0.166,3.316905349493027e-05,0.009157153079286218
1756845670,10,0,5332,5000,0.9377344336084021,safe,0.166,5.967891775071621e-05,0.0015635951422154903
1756845671,10,0,8006,8004,0.9997501873594804,safe,0.166,3.2981857657432556e-05,0.0031890009995549917
1756845672,10,0,2434,2310,0.9490550534100246,safe,0.166,3.200909122824669e-05,0.05986692104488611
1756845673,10,0,1740,1570,0.9022988505747126,safe,0.166,8.403300307691097e-05,0.0001674469094723463
1756845674,10,0,4844,4820,0.9950454170107349,safe,0.166,3.934511914849281e-05,0.0023166679311543703
1756845675,10,0,2936,2803,0.954700272479564,safe,0.166,3.525405190885067e-05,0.0031191189773380756
1756845676,10,0,834,755,0.9052757793764988,safe,0.166,3.153318539261818e-05,0.001959014916792512
1756845677,10,0,4434,4320,0.9742895805142084,safe,0.166,4.079798236489296e-05,0.02629309007897973
1756845678,10,0,2434,2330,0.9572719802793755,safe,0.166,3.366917371749878e-05,0.004695008974522352
1756845679,10,0,924,910,0.9848484848484849,safe,0.166,3.0864961445331573e-05,0.0018523738253861666
1756845680,10,0,5700,5600,0.9824561403508771,safe,0.166,6.961286999285221e-05,0.0022922169882804155
1756845681,10,0,2932,2560,0.8731241473396999,safe,0.166,3.5510165616869926e-05,0.003849182976409793
1756845682,10,0,2830,2802,0.9901060070671378,safe,0.166,3.589899279177189e-05,0.606455845059827
1756845683,10,0,1050,960,0.9142857142857143,safe,0.166,3.1297095119953156e-05,0.000640111044049263
1756845684,10,0,554,480,0.8664259927797834,safe,0.166,2.976180985569954e-05,0.0002748197875916958
1756845685,10,0,968,811,0.8378099173553719,safe,0.166,2.9298942536115646e-05,0.03219433082267642
1756845686,10,0,0,770,,,0.166,3.291107714176178e-05,0.0005935931112617254
1756845687,10,0,204,178,0.8725490196078431,safe,0.166,4.165293648838997e-05,0.00045055802911520004
1756845688,10,0,4260,4205,0.9870892018779343,safe,0.166,4.0522078052163124e-05,0.058869335101917386
1756845689,10,0,2810,2605,0.9270462633451957,safe,0.166,3.724615089595318e-05,0.5763841329608113
1756845690,10,0,0,3200,,,0.166,3.0057039111852646e-05,0.001705019036307931
