seeds,num_tasks,per_jitter,final_e2e_max,let,R,exceed,false_percentage,run_time_our,run_time_G
1756835491,10,0,0,354,,,0.1751,2.711196430027485e-05,0.0018815668299794197
1756835492,10,0,0,5022,,,0.1751,2.5584129616618156e-05,0.21488435193896294
1756835493,10,0,0,3262,,,0.1751,4.02289442718029e-05,0.031438149977475405
1756835494,10,0,0,420,,,0.1751,3.354111686348915e-05,0.0007083290256559849
1756835495,10,0,1036,723,0.6978764478764479,safe,0.1751,4.8717018216848373e-05,0.004636672092601657
1756835496,10,0,2556,2279,0.8916275430359938,safe,0.1751,3.700191155076027e-05,0.09059803700074553
1756835497,10,0,768,584,0.7604166666666666,safe,0.1751,3.496091812849045e-05,0.002155577065423131
1756835498,10,0,2792,2411,0.8635386819484241,safe,0.1751,3.561400808393955e-05,0.07110531791113317
1756835499,10,0,0,1042,,,0.1751,4.7770095989108086e-05,0.0020829408895224333
1756835500,10,0,0,766,,,0.1751,3.019697032868862e-05,0.007823270978406072
1756835501,10,0,2716,2359,0.8685567010309279,safe,0.1751,3.77108808606863e-05,0.10334584419615567
1756835502,10,0,2922,2461,0.8422313483915127,safe,0.1751,4.248390905559063e-05,0.07893880899064243
1756835503,10,0,0,381,,,0.1751,2.5770161300897598e-05,0.0010486990213394165
1756835504,10,0,6610,4610,0.697428139183056,safe,0.1751,6.357301026582718e-05,0.04134265799075365
1756835505,10,0,2812,2416,0.8591749644381224,safe,0.1751,4.691397771239281e-05,0.06037621898576617
1756835506,10,0,594,507,0.8535353535353535,safe,0.1751,2.8638169169425964e-05,0.006193693960085511
1756835507,10,0,3194,2708,0.8478396994364433,safe,0.1751,3.1665200367569923e-05,0.021158869843930006
1756835508,10,0,0,2504,,,0.1751,2.680392935872078e-05,0.034447676967829466
1756835509,10,0,0,174,,,0.1751,2.9581831768155098e-05,0.002044548047706485
1756835510,10,0,0,423,,,0.1751,3.009405918419361e-05,0.0013041389174759388
1756835511,10,0,2804,2417,0.8619828815977175,safe,0.1751,5.081505514681339e-05,0.1357136219739914
1756835512,10,0,352,276,0.7840909090909091,safe,0.1751,2.7373898774385452e-05,0.0018855149392038584
1756835513,10,0,2662,2331,0.8756574004507889,safe,0.1751,3.7909019738435745e-05,0.08457471104338765
1756835514,10,0,4602,3463,0.7524989135158626,safe,0.1751,6.860191933810711e-05,0.05927527183666825
1756835515,10,0,1040,738,0.7096153846153846,safe,0.1751,3.4087104722857475e-05,0.0016616422217339277
1756835516,10,0,2570,2295,0.8929961089494164,safe,0.1751,3.1597912311553955e-05,0.23002741998061538
1756835517,10,0,6406,4435,0.6923197002809865,safe,0.1751,3.241002559661865e-05,0.09193827607668936
1756835518,10,0,2858,2490,0.8712386284114766,safe,0.1751,3.6670826375484467e-05,0.14876678702421486
1756835519,10,0,6006,4024,0.66999666999667,safe,0.1751,3.3657997846603394e-05,0.21246236679144204
1756835520,10,0,0,2660,,,0.1751,2.4281907826662064e-05,0.03472633194178343
1756835521,10,0,6456,4430,0.686183395291202,safe,0.1751,3.279396332800388e-05,0.13969991588965058
1756835522,10,0,3154,2577,0.8170577045022194,safe,0.1751,2.9031885787844658e-05,0.1148627819493413
1756835523,10,0,2174,2087,0.9599816007359706,safe,0.1751,3.634789027273655e-05,0.17561933398246765
1756835524,10,0,0,383,,,0.1751,2.46390700340271e-05,0.0021313130855560303
1756835525,10,0,2608,2314,0.8872699386503068,safe,0.1751,5.646701902151108e-05,0.05301608704030514
1756835526,10,0,2338,2170,0.9281437125748503,safe,0.1751,3.6800047382712364e-05,0.15114795602858067
1756835527,10,0,914,717,0.7844638949671773,safe,0.1751,3.3366959542036057e-05,0.004496939945966005
1756835528,10,0,992,806,0.8125,safe,0.1751,3.650086000561714e-05,0.002839835826307535
1756835529,10,0,2712,2356,0.8687315634218289,safe,0.1751,3.472412936389446e-05,0.17420201003551483
1756835530,10,0,3058,2540,0.8306082406801831,safe,0.1751,3.508804365992546e-05,0.037082795053720474
1756835531,10,0,900,861,0.9566666666666667,safe,0.1751,4.261988215148449e-05,0.004767885198816657
1756835532,10,0,4812,4406,0.9156275976724855,safe,0.1751,3.7495046854019165e-05,0.030811751959845424
1756835533,10,0,2804,2418,0.862339514978602,safe,0.1751,3.710202872753143e-05,0.040506999008357525
1756835534,10,0,2581,2302,0.891902363425029,safe,0.1751,3.382493741810322e-05,0.17815497983247042
1756835535,10,0,1804,1202,0.6662971175166297,safe,0.1751,2.8845155611634254e-05,0.0009404949378222227
1756835536,10,0,4500,3725,0.8277777777777777,safe,0.1751,3.5661039873957634e-05,0.0031907588709145784
1756835537,10,0,2940,2480,0.8435374149659864,safe,0.1751,3.264495171606541e-05,0.0027907181065529585
1756835538,10,0,596,508,0.8523489932885906,safe,0.1751,2.594711259007454e-05,0.007536143064498901
1756835539,10,0,2524,2273,0.900554675118859,safe,0.1751,3.751297481358051e-05,0.1474401878658682
1756835540,10,0,2588,2304,0.8902627511591963,safe,0.1751,3.1833071261644363e-05,0.15819793310947716
1756835541,10,0,5114,4362,0.8529526789206101,safe,0.1751,3.858399577438831e-05,0.021008474053815007
1756835542,10,0,3858,3430,0.8890616899948159,safe,0.1751,3.479514271020889e-05,0.036536137107759714
1756835543,10,0,2448,2250,0.9191176470588235,safe,0.1751,3.8547208532691e-05,0.04587213019840419
1756835544,10,0,2522,2261,0.8965107057890563,safe,0.1751,3.486708737909794e-05,0.08641285798512399
1756835545,10,0,2430,2227,0.9164609053497942,safe,0.1751,4.029995761811733e-05,0.11431978200562298
1756835546,10,0,0,2614,,,0.1751,3.593694418668747e-05,0.14165350794792175
1756835547,10,0,0,746,,,0.1751,2.6727095246315002e-05,0.01086446805857122
1756835548,10,0,2986,2503,0.8382451440053583,safe,0.1751,3.620306961238384e-05,0.1845221989788115
1756835549,10,0,2596,2409,0.9279661016949152,safe,0.1751,3.795488737523556e-05,0.0768483029678464
1756835550,10,0,2462,2241,0.9102355808285947,safe,0.1751,3.150687552988529e-05,0.05718139000236988
1756835551,10,0,0,673,,,0.1751,6.109196692705154e-05,0.005465287948027253
1756835552,10,0,3784,2902,0.7669133192389006,safe,0.1751,4.8511894419789314e-05,0.1056588429491967
1756835553,10,0,4384,3232,0.7372262773722628,safe,0.1751,3.8422876968979836e-05,0.019940542988479137
1756835554,10,0,4120,3332,0.8087378640776699,safe,0.1751,4.3100910261273384e-05,0.11802528309635818
1756835555,10,0,0,2626,,,0.1751,6.27320259809494e-05,0.055602700216695666
1756835556,10,0,4104,3314,0.807504873294347,safe,0.1751,3.927410580217838e-05,0.04573161597363651
1756835557,10,0,0,556,,,0.1751,1.8351944163441658e-05,0.001091175014153123
1756835558,10,0,4442,3242,0.7298514182800541,safe,0.1751,3.861100412905216e-05,0.10604846198111773
1756835559,10,0,4432,3526,0.7955776173285198,safe,0.1751,3.408081829547882e-05,0.038158748066052794
1756835560,10,0,2824,2513,0.8898725212464589,safe,0.1751,4.340382292866707e-05,0.21448744204826653
1756835561,10,0,7020,4620,0.6581196581196581,safe,0.1751,3.100605681538582e-05,0.006176532944664359
1756835562,10,0,4200,3530,0.8404761904761905,safe,0.1751,3.2362062484025955e-05,0.0018461719155311584
1756835563,10,0,2514,2268,0.9021479713603818,safe,0.1751,3.2468000426888466e-05,0.021902353037148714
1756835564,10,0,858,730,0.8508158508158508,safe,0.1751,3.366498276591301e-05,0.006368281086906791
1756835565,10,0,2388,2204,0.9229480737018425,safe,0.1751,3.2732030376791954e-05,0.16097591910511255
1756835566,10,0,5276,4159,0.7882865807429871,safe,0.1751,6.10740389674902e-05,0.08919622399844229
1756835567,10,0,0,2327,,,0.1751,2.4517066776752472e-05,0.10988979903049767
1756835568,10,0,850,712,0.8376470588235294,safe,0.1751,3.5490142181515694e-05,0.001389011973515153
1756835569,10,0,976,741,0.7592213114754098,safe,0.1751,2.9060058295726776e-05,0.00471046008169651
1756835570,10,0,2692,2456,0.912332838038633,safe,0.1751,3.7106918171048164e-05,0.1754251301754266
1756835571,10,0,0,2688,,,0.1751,2.1622981876134872e-05,0.020550870103761554
1756835572,10,0,2418,2234,0.923904052936311,safe,0.1751,3.540609031915665e-05,0.05047400901094079
1756835573,10,0,0,411,,,0.1751,3.285380080342293e-05,0.0014117159880697727
1756835574,10,0,4408,3455,0.7838021778584392,safe,0.1751,3.386405296623707e-05,0.09990112506784499
1756835575,10,0,5042,4225,0.8379611265370884,safe,0.1751,3.446289338171482e-05,0.12126090400852263
1756835576,10,0,2626,2314,0.8811881188118812,safe,0.1751,3.6398181691765785e-05,0.33205278404057026
1756835577,10,0,3044,2602,0.8547963206307491,safe,0.1751,3.8248952478170395e-05,0.1039038160815835
1756835578,10,0,906,688,0.7593818984547461,safe,0.1751,3.03611159324646e-05,0.007303423946723342
1756835579,10,0,2578,2340,0.9076803723816912,safe,0.1751,3.5375822335481644e-05,0.03639111504890025
1756835580,10,0,384,343,0.8932291666666666,safe,0.1751,3.005191683769226e-05,0.0023665670305490494
1756835581,10,0,4102,3221,0.7852267186738177,safe,0.1751,3.424216993153095e-05,0.052757258992642164
1756835582,10,0,2993,2507,0.8376211159371868,safe,0.1751,3.620889037847519e-05,0.11157131684012711
1756835583,10,0,2796,2408,0.8612303290414879,safe,0.1751,4.0433136746287346e-05,0.18344560195691884
1756835584,10,0,4232,3142,0.7424385633270322,safe,0.1751,3.339000977575779e-05,0.18585974001325667
1756835585,10,0,0,417,,,0.1751,2.826005220413208e-05,0.001577313058078289
1756835586,10,0,3130,2570,0.8210862619808307,safe,0.1751,3.9196107536554337e-05,0.00322253187187016
1756835587,10,0,4842,3436,0.7096241222635274,safe,0.1751,3.2732030376791954e-05,0.05625539994798601
1756835588,10,0,3328,3165,0.9510216346153846,safe,0.1751,4.1669001802802086e-05,0.10983056807890534
1756835589,10,0,3552,2786,0.7843468468468469,safe,0.1751,3.306986764073372e-05,0.04806626006029546
1756835590,10,0,0,3683,,,0.1751,3.544706851243973e-05,0.05824989709071815
1756835591,10,0,4260,3406,0.7995305164319249,safe,0.1751,4.068785347044468e-05,0.057426572078838944
1756835592,10,0,709,558,0.7870239774330042,safe,0.1751,3.270711749792099e-05,0.0019507110118865967
1756835593,10,0,2592,2306,0.8896604938271605,safe,0.1751,3.196508623659611e-05,0.17910964810289443
1756835594,10,0,0,2520,,,0.1751,2.574501559138298e-05,0.038500452879816294
1756835595,10,0,0,783,,,0.1751,4.778103902935982e-05,0.0032070830930024385
1756835596,10,0,440,371,0.8431818181818181,safe,0.1751,3.430899232625961e-05,0.0016171298921108246
1756835597,10,0,424,323,0.7617924528301887,safe,0.1751,2.9421178624033928e-05,0.0018228287808597088
1756835598,10,0,4202,3254,0.7743931461208948,safe,0.1751,3.316509537398815e-05,0.13338896399363875
1756835599,10,0,3244,2622,0.8082614056720099,safe,0.1751,3.4247059375047684e-05,0.028970907907932997
1756835600,10,0,4642,3433,0.7395519172770357,safe,0.1751,3.5387929528951645e-05,0.06589420977979898
1756835601,10,0,4260,3362,0.7892018779342723,safe,0.1751,3.468291833996773e-05,0.024709800956770778
1756835602,10,0,582,436,0.7491408934707904,safe,0.1751,2.8070993721485138e-05,0.0009578249882906675
1756835603,10,0,0,2311,,,0.1751,2.964399755001068e-05,0.05676774703897536
1756835604,10,0,624,522,0.8365384615384616,safe,0.1751,2.8769951313734055e-05,0.005629685008898377
1756835605,10,0,3066,2533,0.8261578604044357,safe,0.1751,3.52438073605299e-05,0.09724363009445369
1756835606,10,0,612,458,0.7483660130718954,safe,0.1751,3.578700125217438e-05,0.0024194959551095963
1756835607,10,0,2930,2465,0.841296928327645,safe,0.1751,3.3366959542036057e-05,0.11422576894983649
1756835608,10,0,5002,3521,0.7039184326269492,safe,0.1751,3.766198642551899e-05,0.03419199516065419
1756835609,10,0,3174,2597,0.8182104599873976,safe,0.1751,3.200303763151169e-05,0.12299912911839783
1756835610,10,0,912,656,0.7192982456140351,safe,0.1751,2.8377166017889977e-05,0.0027133850380778313
1756835611,10,0,4952,3686,0.744345718901454,safe,0.1751,3.482401371002197e-05,0.035601228941231966
1756835612,10,0,2542,2361,0.9287962234461055,safe,0.1751,3.719492815434933e-05,0.05956204608082771
1756835613,10,0,1200,866,0.7216666666666667,safe,0.1751,2.735503949224949e-05,0.0031181429512798786
1756835614,10,0,2696,2349,0.8712908011869436,safe,0.1751,3.121793270111084e-05,0.10212197294458747
1756835615,10,0,4000,3161,0.79025,safe,0.1751,4.105386324226856e-05,0.06056784302927554
1756835616,10,0,3056,2549,0.8340968586387435,safe,0.1751,3.164703957736492e-05,0.07276695594191551
1756835617,10,0,2986,2523,0.8449430676490288,safe,0.1751,3.715604543685913e-05,0.07121614296920598
1756835618,10,0,1256,931,0.7412420382165605,safe,0.1751,3.053504042327404e-05,0.005092418985441327
1756835619,10,0,0,843,,,0.1751,3.286288119852543e-05,0.0036435178481042385
1756835620,10,0,5036,4033,0.800833995234313,safe,0.1751,6.429292261600494e-05,0.1584378199186176
1756835621,10,0,3462,2731,0.7888503755054882,safe,0.1751,3.619701601564884e-05,0.025825730059295893
1756835622,10,0,5092,3549,0.6969756480754125,safe,0.1751,3.2989075407385826e-05,0.07439787406474352
1756835623,10,0,2254,2152,0.9547471162377995,safe,0.1751,3.719492815434933e-05,0.045718037988990545
